number,brand,name,woody,balsamic,powdery,warm spicy,citrus,rose,fruity,fresh spicy,sweet,amber,floral,aromatic,ozonic,green,musky,aquatic,yellow floral,cacao,fresh,white floral,vanilla,herbal,aldehydic,tropical,leather,salty,coca-cola,gourmand,honey,sour,marine,earthy,patchouli,terpenic,animalic,smoky,soapy,tuberose,soft spicy,tobacco,coffee,narcotic,oud,conifer,caramel,coconut,cherry,cinnamon,nutty,bitter,almond,savory,love,like,dislike,winter,spring,summer,autumn,day,night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Acqua di Parma,Acqua Nobile Iris Acqua di Parma for women,35,0,62,0,130,0,0,0,0,0,51,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,96,27,24,69,60,39,75,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Acqua di Parma,Acqua Nobile Magnolia Acqua di Parma for women,0,0,0,0,130,0,0,24,0,0,108,0,0,38,0,0,0,0,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,100,17,6,86,100,31,93,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,Acqua di Parma,Acqua Nobile Rosa Acqua di Parma for women,0,0,0,0,101,130,0,63,0,0,94,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,14,9,52,38,19,61,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Acqua di Parma,Acqua di Parma Blu Mediterraneo - Arancia di Capri Acqua di Parma for women and men,0,0,0,0,130,0,0,25,0,0,0,25,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,76,100,19,3,26,70,6,68,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Acqua di Parma,Acqua di Parma Blu Mediterraneo - Cipresso di Toscana Acqua di Parma for women and men,116,0,0,0,0,0,0,72,0,0,0,130,0,40,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,100,21,7,27,59,34,73,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,Acqua di Parma,Acqua di Parma Blu Mediterraneo - Fico di Amalfi Acqua di Parma for women and men,102,0,0,0,130,0,59,0,42,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,85,13,4,40,69,9,70,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Acqua di Parma,Acqua di Parma Blu Mediterraneo - Ginepro di Sardegna Acqua di Parma for women and men,82,0,0,0,21,0,0,130,0,0,0,85,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,92,25,11,55,66,28,77,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,Acqua di Parma,Acqua di Parma Blu Mediterraneo - Mandorlo di Sicilia Acqua di Parma for women and men,0,0,88,0,0,0,87,0,105,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,100,73,25,23,30,35,42,58,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Acqua di Parma,Acqua di Parma Blu Mediterraneo Bergamotto di Calabria Acqua di Parma for women and men,44,0,0,0,130,0,0,69,0,0,22,38,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,100,13,3,24,65,5,60,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Acqua di Parma,Acqua di parma Blue Mediterraneo - Mirto di Panarea Acqua di Parma for women and men,50,0,0,0,86,0,0,114,0,0,0,130,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,100,14,2,37,66,8,64,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,Acqua di Parma,Blu Mediterraneo Foglie di Basilico Acqua di Parma for women and men,0,0,0,0,0,0,0,130,0,0,0,0,0,78,0,0,0,0,26,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33,1,1,22,55,11,88,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Acqua di Parma,Blu Mediterraneo Quercia Marina Acqua di Parma for women and men,52,0,0,49,0,0,0,0,0,0,56,130,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,80,20,1,60,60,20,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Acqua di Parma,Cedro di Taormina Acqua di Parma for women and men,110,0,0,0,105,0,0,130,0,0,0,83,0,59,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,100,11,4,70,77,28,73,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Acqua di Parma,Colonia Ambra Acqua di Parma for men,0,0,0,0,0,0,0,0,0,130,0,32,0,0,120,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,59,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,54,31,20,21,17,45,24,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Acqua di Parma,Colonia Ebano Acqua di Parma for men,130,52,0,53,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,100,40,33,60,26,60,60,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Acqua di Parma,Colonia Intensa Oud Eau de Cologne Concentree Acqua di Parma for men,0,0,0,0,84,0,0,43,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,100,43,21,41,36,32,53,40,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Acqua di Parma,Colonia Leather Eau de Cologne Concentrée Acqua di Parma for men,88,0,0,0,104,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,65,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,12,35,37,20,41,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Acqua di Parma,Colonia Mirra Acqua di Parma for men,0,130,0,0,0,0,0,76,49,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,66,40,73,26,6,86,40,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,Acqua di Parma,Colonia Oud Acqua di Parma for men,130,0,0,0,125,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,100,49,23,36,38,20,40,40,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Acqua di Parma,Colonia Quercia Acqua di Parma for men,109,0,0,78,123,0,0,89,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,100,50,14,38,23,47,54,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Acqua di Parma,Colonia Sandalo Concentrée  Acqua di Parma for men,75,73,0,85,130,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,83,66,66,100,50,83,100,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Acqua di Parma,Note di Colonia I Acqua di Parma for women and men,109,0,0,0,130,0,0,111,0,0,120,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,37,25,25,62,50,37,62,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Acqua di Parma,Note di Colonia II Acqua di Parma for women and men,81,0,0,58,130,0,0,72,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,83,16,16,66,33,83,100,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Acqua di Parma,Note di Colonia III Acqua di Parma for women and men,46,130,0,0,0,0,0,0,0,40,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,27,9,18,9,9,18,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Acqua di Parma,Note di Colonia IV Acqua di Parma for women and men,0,114,0,0,130,0,0,0,56,53,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,100,1,1,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Acqua di Portofino,Acqua di Portofino Acqua di Portofino for women and men,37,0,0,0,69,0,0,89,0,0,0,130,0,36,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,70,20,10,100,100,40,80,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Acqua di Portofino,Acqua di Portofino Uomo Acqua di Portofino for men,84,0,0,0,0,0,0,130,0,0,107,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,1,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Acqua di Portofino,Borgo Acqua di Portofino for women,0,0,0,38,42,0,0,0,33,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,100,25,25,25,25,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Acqua di Portofino,Donna Acqua di Portofino for women,130,0,0,0,86,0,0,83,0,0,75,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,66,16,25,58,91,41,100,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,Acqua di Portofino,Notte Acqua di Portofino for women and men,0,0,0,0,0,0,0,0,0,73,0,56,0,0,65,0,0,0,0,130,0,0,0,0,0,55,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,75,1,1,50,100,50,100,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,Acqua di Portofino,R`Osa Eau de Parfum Sensuelle Acqua di Portofino for women,0,0,75,0,101,98,0,0,0,0,82,0,0,0,74,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,1,50,1,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Acqua di Portofino,Sail Acqua di Portofino for women and men,88,0,0,0,0,0,0,92,0,0,0,130,0,0,0,127,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,50,16,16,100,100,50,100,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Acqua di Portokali,Acqua di Portokali Eau de Parfum Acqua di Portokali for women and men,33,0,0,0,130,57,0,33,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,1,1,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,Acqua di Sardegna,Acqua di Sardegna Man Eau de Parfum Acqua di Sardegna for men,41,0,0,0,130,0,0,56,0,0,0,56,0,53,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,1,1,100,1,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Acqua di Sardegna,Acqua di Sardegna Man Eau de Toilette Acqua di Sardegna for men,41,0,0,0,130,0,0,56,0,0,0,56,0,53,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,1,1,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Acqua di Sardegna,Acqua di Sardegna Unisex Eau de Parfum Acqua di Sardegna for women and men,61,0,0,0,130,0,52,74,0,0,0,126,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,1,1,100,1,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Acqua di Sardegna,Acqua di Sardegna Unisex Eau de Toilette Acqua di Sardegna for women and men,61,0,0,0,130,0,52,74,0,0,0,126,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,1,1,100,1,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Acqua di Sardegna,Acqua di Sardegna Woman Eau de Parfum Acqua di Sardegna for women,0,0,0,0,98,0,0,45,0,0,130,0,0,69,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,1,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Acqua di Sardegna,Acqua di Sardegna Woman Eau de Toilette Acqua di Sardegna for women,69,0,0,0,130,66,0,75,0,0,91,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,50,100,50,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Acqua di Sardegna,Desvélos Unisex Eau de Parfum  Acqua di Sardegna for women and men,81,0,0,0,0,0,0,73,0,0,90,130,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,1,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Acqua di Sardegna,Maijda Man Eau de Parfum Acqua di Sardegna for men,57,0,0,0,130,0,0,52,0,0,76,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Acqua di Sardegna,Maijda Woman Eau de Parfum Acqua di Sardegna for women,0,0,0,0,130,0,0,89,0,0,126,105,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,1,100,1,50,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Acqua di Sardegna,Nòis Unisex Eau de Parfum Acqua di Sardegna for women and men,107,0,0,0,130,0,0,0,0,0,68,82,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,100,100,1,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Acqua di Sardegna,Scalo Porto Cervo Man Eau de Parfum Acqua di Sardegna for men,130,100,0,0,0,0,0,0,0,104,0,87,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,100,1,1,100,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Acqua di Sardegna,Scalo Porto Cervo Woman Eau de Parfum Acqua di Sardegna for women,85,0,130,0,60,57,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,1,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Acqua di Sardegna,Smeralda Woman Eau de Parfum Acqua di Sardegna for women,0,0,73,0,130,0,0,0,67,0,66,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,1,100,66,33,66,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Acqua di Stresa,Acqua di Stresa Acqua di Stresa for women and men,44,0,0,0,0,37,83,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,1,1,100,80,20,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,Acqua di Stresa,Acqua di Stresa fresh touch Acqua di Stresa for women and men,52,0,0,0,130,0,32,0,0,33,70,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,1,33,100,100,100,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Acqua di Stresa,Calycanthus Brumae Acqua di Stresa for women and men,0,56,0,22,0,0,24,130,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,50,50,50,75,25,100,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Acqua di Stresa,Camellia Soliflor Acqua di Stresa for women,0,0,0,128,104,0,0,0,0,0,130,0,0,112,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,1,100,50,50,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Acqua di Stresa,Dianthus Acqua di Stresa for women and men,0,64,0,63,86,0,0,0,0,0,94,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,1,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Acqua di Stresa,Fiori di Stresa Acqua di Stresa for women,52,0,92,0,0,0,0,120,0,0,130,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,33,1,100,66,66,66,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Acqua di Stresa,Lotus Acqua di Stresa for women,118,0,0,0,93,0,0,0,0,0,0,0,0,130,0,99,0,0,102,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,1,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Acqua di Stresa,Mentha Citrata Acqua di Stresa for women and men,0,0,0,0,130,0,0,106,0,0,0,106,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,33,33,1,1,100,66,16,83,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,Acqua Novara,odo-res 47 Acqua Novara for women and men,130,47,0,0,0,0,0,0,46,0,56,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,1,50,50,100,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Acqua Novara,odo-res 47 Acqua Novara for women and men,130,47,0,0,0,0,0,0,46,0,56,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,1,50,50,100,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Acqua Novara,odo-res 73 Acqua Novara for women and men,124,102,0,0,0,0,0,118,0,107,0,0,0,130,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,50,50,50,50,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Acqua Novara,odo-res 79 Acqua Novara for women and men,86,130,0,39,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,1,50,50,50,1,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Acqua Reale,Bergamotto Royal Acqua Reale for women and men,40,0,0,0,130,0,28,45,0,0,0,0,0,0,31,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,1,100,50,50,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,Acqua Reale,Cedre Royal Acqua Reale for men,130,0,0,0,71,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,1,1,100,100,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Acqua Reale,Gardenia Royal Acqua Reale for women,0,0,0,0,130,26,0,0,26,0,26,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
